match_id,puuid,placement,level,last_round
NA1_5435786248,Y2Y6DBpqliv3naz48s4kICwmWWv9anFInbq7VNuZscfDyB8sXTeT8Z61gsoh2kEIIQe_dhyuOki5qw,7,8,27
NA1_5435786248,UlUNiGoJp2StWPBxusaQ_Ju_B0Na_fZIhjQLxNyfVKxe9O9FDZd544HNj-3OL62X9mDaUvtCYaMHag,3,9,35
NA1_5435786248,0lesutBIOjh1ZhNHOqIdRZAnWvo26o7DrdYrrmC2wsmGDikzYQk7f2-yxTrgT3EmBNpqGTElEPPALA,6,9,33
NA1_5435786248,QLJldtXKibTtiBoY2Vhg8KghA-ogptq4pqhv92sUJAxNAtvL08TYg7c0_4DEetTJ2PkMDcpsiMoq1A,2,9,38
NA1_5435786248,cUvRo4BTsFPl2H0fg5sRuBJTwPRl9mqVcHA3Gq1nrUTIH2zibl9tL6xGQ5sMHVuja1ntj7GmC2_B_Q,1,10,38
NA1_5434837946,I-tdqDh0tdexUFWRU7RqSdbHDKKZzibY-qLny1TnLHA9Lx8c9RFm38OtLiGLV9A_77Jn44niwjxU4w,4,9,34
NA1_5434837946,u57zbch41cRaPs8cu61yJ1v3XwFmo4GK6cwmmY_Hqpv9VHIBapt31JYxXUoZ3NCFrnuKiK8RwgVyKw,8,6,20
NA1_5434837946,M-BJj3A6mtTVS_N9NKcCuzOEcSYw8MSLzdtvYQkNN4RJIlPHx7GnajczlU4EtFezF7Ei9atSyWRSlw,5,9,31
NA1_5434837946,lFhEBA6QU9Nu6byWSowtfwfFXDfOQJ01lzfUtzoWH5nwJ7r6BE_YBJLO6QKfx3rNLjVAdxh5rjta3g,7,9,27
NA1_5434837946,RWU2PkjchdPp9A9mM20p7fhWbwIaUfgSJ61EI1LSiFtVibFblUBCT1aJh0_xkCVW_9N9zQD0aCLxXQ,1,10,35
NA1_5434837946,fo13FWAxTHGrfLZkoKtqhZDEEEEgiE9HHVh4Yn3eIMV917sXVAcS4FUe43pYyzt7_H4D0C2nFp3yzg,6,9,28
NA1_5434837946,iqQ0Z8iHrGaMsSgaGOEwTSo-g0fs1crX3N4IlFenPh6-N9sVaUUCdhHXnvsDab0-byy_uPcCLK4vFQ,2,9,35
NA1_5434837946,gP6CpSyr1-QzQ0FDW6zSx-ezV8hk7Q7g4hPAZWwR4pa7DZjPTk2HB225TDbEl6LPYfY2bY3auQluXA,3,9,34
NA1_5435719792,CUw5QWzlzTjXnHUjfKyTpLZ8GiPM6kGhUZOjfmYHLzBUwRSiepmAQzqAaZZHR2RUtsEdoTinFac3cA,2,9,38
NA1_5435719792,QLJldtXKibTtiBoY2Vhg8KghA-ogptq4pqhv92sUJAxNAtvL08TYg7c0_4DEetTJ2PkMDcpsiMoq1A,4,8,30
NA1_5435719792,sG-L-tBEsKUW5pwlyGS-j0Qq7JRj2II03Rrw6m2nh9FykwlQNQtBYe1OA5C5TUUWJGU9Kqmw8SHGGA,8,8,24
NA1_5435719792,uzY1pB6DGF-Sfa3Xk-bqPI-_GvGM9G2OGwqadp1c6vyV2vGopcDksOSNPJ9WxzdBbHARakF26wlzcA,1,10,38
NA1_5435719792,TUJBw7QcNPNXuWo3DsRiE8QZto2VU9XDkYNdlrXx9_YVvZ3ym80ICIr7hLHMZTUClMZaF6ULSNB9JQ,6,9,27
NA1_5435719792,oc1mlSiCvcclO-XgGueFBslmunKWCI_UN0mUwtTA91TFHAgGr8FYMN2mr_-URwPoDk06q3x-N35NlQ,5,9,28
NA1_5435719792,_9ToNvGTFxdXtOyuw7T1-PilrV-1DHgqgtys8uRJETLd0285v-AmX6t8amB_hnvSLRmANlNk9LGBEg,3,9,34
NA1_5435719792,1texLMtLNKuwqhQaYhnFxSynUzdtT4xGkJrM2JEhxZzBGjVCfyo0-3_6XD2NVr7wQg1Eb5vrpaLhLg,7,8,26
NA1_5432943642,exnihPwVai7-PMQPQXWxoRpaqPWMh1XUom4kGZt-h8nLfCGwEcZEi4yNNbwCNMUa0AotBN-SVJ30iQ,8,8,26
NA1_5432943642,Y38vOBYGmiQlkgLJgxw5jPMeXeTRReAm2ah1OJo18JUzK1KhXsTWdtc0rOhBJk7n3-llD3xtKKvsMQ,5,9,31
NA1_5432943642,4v9LBxwif3lP5mWNxP4JLprs5FtqH6UcShLMl8ja3nuzB8FvDCCnQ83eKvUH1obp5C0ae6LHJsMJyg,3,8,33
NA1_5432943642,q_SdJgYCQFRvdokd-sZNucx7MqfzRKK01N040pIfZXhkJdeGUTMN5Jk_yjO2byzn4_B7YTPWjkjCGA,7,9,28
NA1_5432943642,QVt11eHWQOgrFmhSBE5kb_K3_P7ZEX_kD5ne9QS-F8lGECx1ZtX3AIkiW8Ukor_de6LfiWflhsJzSw,1,9,34
NA1_5432943642,1VI9yUAT8Q68WuKQBw6uA_5GtL6yxH6KAyqOjerzbnnLuBicbJXtMCxfHskqD3uDPYY-rFVeQRXEuA,4,9,33
NA1_5432943642,5BCGsdDoYIErEnu9qSIuStuG7oLsD0_oF8f48kdug80LcoQqp6C_dJPmVDnNSJxfUVBHWJuG0It3aQ,2,9,34
NA1_5432943642,89xe1KZd-Qg7ulVifPqRroXNQj17eahEtdTKKhJ80xLz7poznPz1iEC3HXl-i_Vm0Arrrd-GpJ7C5Q,6,8,30
NA1_5432164174,cUvRo4BTsFPl2H0fg5sRuBJTwPRl9mqVcHA3Gq1nrUTIH2zibl9tL6xGQ5sMHVuja1ntj7GmC2_B_Q,1,10,35
NA1_5432164174,t_d8xqp2HJ4XUhc2mLt0wV1ZtaVy3CN-tHHHlMQrtkkgoJGHeTTWFDa-L2Kepa1uPwHnIBoNbY5kzQ,8,7,26
NA1_5432164174,8tIdpRWfR5jyDZOHLHxgMDRW71aRLo8LXZdHvHuLWL5ntnCNFCXGT7oqeDp8cZxqnu37t0Ow_IULwQ,7,8,27
NA1_5432164174,Joo7ePuUs-PKzSSNoU1tAMwKoWqIVySpuhrXtvMd5J6pJIrU7ezT4w6yGZAyPtWF5BF4vUTI72MQLg,3,8,34
NA1_5432164174,UwIfyP4Hb_PIBIWXrYYggBPNug5nDlLZ93rdt7Q0mAm74tQ_Epk_DIJIHjTd3vDrjm7JqMO1hhfUlg,6,8,31
NA1_5432164174,neZXwiR6Iww0fIK38EwYVSjcAVSzaNKk84bJ-jzkpYF2ccjg7k4BaA8K5vIclkeXh1JzrNA8cg67uQ,5,9,31
NA1_5432164174,jRVq8Ay7BqTZ9dD0jSODCRQ5Oj2xmYjOl0e2L2cM0XVSwpNJbOaoFL81wVVnH0d7A3XU-yBJRlPu8Q,4,9,33
NA1_5432164174,kxxjX4AN2HfMXqJ0eWKuOxqpgsNq55GcYy7bE1l3HIcpx4Zomvfx5StDPFyloqOFVmc4tdBjzO3XWw,2,10,35
NA1_5435042544,mWtS5U8qtYQFsLvt_Mj25Inwb0o1IukUiIE8KRBIJoj481OKBMLFK6ohpDOna3aCPfwzilxSGngxvw,2,9,37
NA1_5435042544,EtC5BIy4VCPFiiX3S77sRvflbDcWXP5SvPEIsT2CmPL7eM3KeKyWXFfzoxmEipEiMtbgCrLQAUkd-g,6,9,28
NA1_5435042544,BADuF_ewb71taQ3oqf-_-0c84otDzz_EZqwTBgp3ly9E71fwzRsKhToy4NhL-9ekPdsuTikCK_k74Q,5,9,31
NA1_5435042544,UoDMljh8PIH7zbXmv6kbZ3yABPX6eXl9vSW3wW1aefrP6UFUS1xa3mgps1AHpN0BISqmmwn5_j-qGQ,7,8,27
NA1_5435042544,jT-QQgHSnCP6gIXcu_OvK-ZqHw0ltCM6OGq_CsmUzy4K_PvjyUz5fL1gNAoTSt-ceQ0MlloHOjUxEA,3,10,35
NA1_5435042544,cLx_iEeiSPou806Gjra1NgJcU1n0RlZGpLlWcyBoG1SZtBse_5Xu4OGmYg_SG-GZEMDxKIPfjHXDVA,8,8,24
NA1_5435042544,qBYbjNQ-fv9Y551fn8suA_cjxxL3PeYaSxzTpkYxN7SXRLCSZR5xGAOwgkhf-xgzWXQvJ0CLiqdKOQ,4,9,34
NA1_5435042544,EEa3ELsDQN65E-mwoQaEWAngSJytTbMbcEXYmfobm4YJ4bg8IbxfwW1DveJVFC2ckR5GlC7-U3I4Yg,1,10,37
NA1_5433895317,bktpTFZFg-AJmeXXmXi-z28l35pHJUtPlyFsRbWCyHwV5dk1BocJ2CDaoUcH3qQrKxczxk1R_P87Rw,5,9,30
NA1_5433895317,v-Xfofpi1rCdoDotdLM_3w9_JDrv3p7bJ8o2nn0kMYlthT__i7FXfaDdIepmVbkOF_TTvrQiWOtDAQ,7,8,28
NA1_5433895317,HvvaD-GD9VTP3ROBKHASUCmjMf5ZHgHWeAI7R4Pc7F23jKEM4LCzDHCNCtb1qd_iEBUrehZOd0B81w,8,8,26
NA1_5433895317,3RYvHjK2im-15h0SLSgCnBzlEJarEeOzmt0x6g51pa8jsDs8IsVZN0obhpVvqaGWYVjnOOBi_gUURw,2,10,34
NA1_5433895317,_DHLfBVIUHkgaFj3brSeN7hppoW1oOG0812AxmQlogX2cpFtGTVO7E0_h8E4_yMahsZaj2p4daXNZQ,4,8,31
NA1_5433895317,seTyYzwXilFTTWOCHxZ7HCR_TXzt44d8SRVv5_wJuNoaPQIF6ZBkB0e-KQw-tCcgkJumFtlT1_OSrQ,6,9,30
NA1_5433895317,T5VA1fv3f1LdezTmpRZTOVFpVltwS-ZgVylnderHHGTNOQI6Au05dxHaIFC2012Hjdnpqmr8UocRmQ,3,9,33
NA1_5433895317,WBGiGrJC-2NdjP3jlRaAidIUOkpETbf2cCTUxsu_tChm7hdZjVgH-y5nv7vh5AgtpRLc2TTQbaVrcA,1,10,34
NA1_5433385357,KnexfJXRjA_jcwIHdDl4DEuIKoJObpaKQ7Snp2qAdfoKq5FLZS3-xRbk--QkZWaWLHgnpvDAXgFCtg,1,9,34
NA1_5433385357,F_pziJZI19MmYUsVDj3E-OCoPJ3QCK3izbybhgIKsdk4BqkHSIyJUN6r8GdIXjSx2UkesGKWzcVPtg,3,9,34
NA1_5433385357,-rZsN1AjP8m5UE0ImG_XAt7TecXnfmpy2Z9Kn6aDKk5s0qkWHpHNw57QjOsCruEEmveiFgeLVJzRBw,2,9,34
NA1_5433385357,IqYjyAqHirUH-Dpqu5kk3PCwOvWu3wxNdFYmLSvvXK9RuvZpxUDp36Fe0sGO1xJ0qUN0vRGKwaHBNQ,6,9,30
NA1_5433385357,n6qOejrd6zxGAXzqhYDr8YZ293BZ5_aAawvO0ua0-gmuVtcfshQiWFPVhIhOHF5mG-wFwBjXEfWsVw,4,9,33
NA1_5433385357,g2S_NmUax2Nqy3WJaOKWywmr3w1HDLUGTTqZt0WT7lWrGtcU6NTwY1PhEUdPQ5GK1x3fAHM7dRTtoQ,7,9,30
NA1_5433385357,c8nC_FkY0W5AWEqRv8IxQI3mbYdDmS7jlIOC0hjyDGHmbDWUAiv4WCCxogpv7tri1UX5qGPph5YyOA,5,9,33
NA1_5433385357,tEo2jYkZSjf_8_438XpqmjrDWKfYUwmvTqGojgPP_zRbmmKZBalY5qD30RUpDyvxHKh3D0JvN6vJwQ,8,8,27
NA1_5434831484,V9Nh7W_oQ2CBE0I61NBtz9kNgQDYqaH6hDcpZA9-NkpI4z3_FcbtX4ws2d5-anFavf8zN4v_Odld4Q,8,8,24
NA1_5434831484,MYnsKVKeeA4uZkvNPhdIrBDuDecMJyZ9ahAkZUSaIIYkoVQrS6DRfPhBJGrvNlu7lp9NzDYAYqEGCw,2,10,38
NA1_5434831484,seTyYzwXilFTTWOCHxZ7HCR_TXzt44d8SRVv5_wJuNoaPQIF6ZBkB0e-KQw-tCcgkJumFtlT1_OSrQ,3,9,37
NA1_5434831484,pAbVfdQytZfMc9wxKrriJiAnmu_AxI8N6Oq-hcs_R-vG0n5drWOCoqynBLYlV-HDWZJegrtsiLgsqQ,7,9,26
NA1_5434831484,KbsKfnaMJnewy55-WAxvqkfd0bKwiJJ96p6WByBjk79rSPK5EtsgEr7JiQ5S84xU-ZV9p3kqwvpeuA,1,9,38
NA1_5434831484,DhpWnP4OD_kefOo7LJGvxTI534gD7YXcLhd178ZR_uVps_OXz7PDlo4vOif8UCbK5s-IvQIiCJ9adw,4,9,31
NA1_5434831484,OEqgku6OS8Qj18uB98jY_XcYejxseOHepkXDziqnmZ7g6y-PrLhkzfjWMrvq0GLeYhwvCY8O_i8vbQ,5,8,28
NA1_5434831484,rIWUjKMVRNBJebEmwdy0IEa1yp64TtOWUKwO5fvtkZ2Q4xu_SIruzIdJV2eCkHNm30rMbEl_xC8Tog,6,8,26
NA1_5431877162,4-A4Dj38jV5F2UbcEleGOMZaAffRplO-CwVNZLTe3Ml0VJFqhJW8Xj9L3VOlTRIlm1SRwuRYOB_F5Q,6,9,30
NA1_5431877162,qpySrBPHPul2VtJgRN43eYlbFuMkIiZeEwwuODGT6hDEc14o8PrTMkX4QR-HYZyCCdWpI6jIssaUiQ,5,9,33
NA1_5431877162,9rrM-o2VUpngPjTau3cDiDNQ_l31QB_-Po0negxgN9aR4HIycN5woTNoJu8EiXaznTjPGysUCpN_Cg,3,9,34
NA1_5431877162,8Sa0vq9Eby9jShm4yTeqI39itZO50svYP4tJgepsvm8l3aYGujN7GnFegDLQVcb8gYAb2VLqOR3tGQ,8,10,26
NA1_5431877162,QVt11eHWQOgrFmhSBE5kb_K3_P7ZEX_kD5ne9QS-F8lGECx1ZtX3AIkiW8Ukor_de6LfiWflhsJzSw,1,9,35
NA1_5431877162,5BCGsdDoYIErEnu9qSIuStuG7oLsD0_oF8f48kdug80LcoQqp6C_dJPmVDnNSJxfUVBHWJuG0It3aQ,4,8,33
NA1_5431877162,ZP5-0AzhBRCtJMJdOTwgicKTauMbJSPDlL9bO9Ez02MKIe-vi_gd-4bioSr-JHLtRUUWj7itLU0V1Q,7,8,28
NA1_5431877162,9UpQbg0U8VoX6NGgLNpX9MFjDBLPqYPHurV3IYZ18JyDwiaIuBkSuSot02nhbaMHosVbNOy9WvBTOg,2,10,35
NA1_5431012132,dkf9ftRhM9a-D96f5su64WrTbHbKu9HpRe9hFnPk8pHU3t7BTIHqP_-kkjzfpbRXqlaT27ndptLUpQ,1,8,37
NA1_5431012132,zB51L6ekYMZol7IGUdGD-ZSSn1xtbMKv22un5x2vIeMA3SBRiZtiLXPlHVQ_eWs-K8T40Fo_mxNi6w,3,10,35
NA1_5431012132,dleGSwAyBJqy0Y4lyo-xru_UEOwajuXUiYyhbpfvjmjHgeQziJ6QY6CdNmPFA9EoIHePpHp8fkBD7w,4,9,33
NA1_5431012132,fY4vZ1bb5i37oChzFw_KCe6YL7W6cqI0sz1cB8xKediidHuXxUSJQWU1VOz7OfYg7zbbCpmCdXN79g,7,8,28
NA1_5431012132,vz_zw0j9A4sjZCsIwmaFhpVZPgCwHZxvssIn7it9moHJsPkIr0a2z0jjVTfXKvnR3mI8yvzyo7nRfQ,2,10,37
NA1_5431012132,ffy03nO5T_hOyG8Xa5lmmiqy4JIrb51LV7nOKvlmVW72O-pztdyCui3JykWXENL59dcRjYuPFMqT5g,8,7,27
NA1_5431012132,1VI9yUAT8Q68WuKQBw6uA_5GtL6yxH6KAyqOjerzbnnLuBicbJXtMCxfHskqD3uDPYY-rFVeQRXEuA,6,9,28
NA1_5431012132,ksRpLmz2oxVfoRWYZjMyoDaG1DVbtAJRyJiu9Ya4JaLQ1lmtwCjLLP3vd_YUciIUHw0_Nz4Tj0MgVw,5,8,31
NA1_5434712362,v-Xfofpi1rCdoDotdLM_3w9_JDrv3p7bJ8o2nn0kMYlthT__i7FXfaDdIepmVbkOF_TTvrQiWOtDAQ,5,9,30
NA1_5434712362,z7D--5lqvERgLyhCJ9_gxglI69cGgVYTGxuw9JnSWW8djbq8CVMlbV8LqEAeUA_ekKq-vDYMGXtGqw,7,9,27
NA1_5434712362,iF1WNz3eCJIA2vduIpZvQ-bZYDt_9p-G_7vaCnRdP2EkvBjLsM0-YwA5Lovbg3jdP-aUPMjqKkpdPA,4,9,33
NA1_5434712362,DdgSlZsz0n8TKewzbwZ3Vds4Efj5SvO9i1Vc0B-8CvH0I-n1bNlJmRk1HzWCkI-ltEemCLmERVohZA,2,9,34
NA1_5434712362,dEwdUK1po7EB-tsNwMai_g0KY3jqZAip9qkPtGREb9VKdWakH007ez4DKwFzfxLLQ8wwtWgCLLDkNA,8,9,26
NA1_5434712362,wrXYcCsEof7WzXxTx14cu_A6_3vOdQYsmURbmG-JWpJolXv7CwH3LqZd1nL-4TL46nyU-bgAVqTg-g,6,9,30
NA1_5434712362,FgMib9FsEplQiQC4Es7-vbNqHtRH8i8eq5dtneh2LJS_qHyljLgg9Ix_VQwP2WDMMKzIiTM7gZ1__w,1,9,34
NA1_5434712362,FSpJ1j9EGrN-cVVy-L75v0qGvcch7uiuE37qqVVU8cJZEwN1ljsoxZDUaaon_naSIp56_Nrq62r1GQ,3,8,33
NA1_5435098800,j1KVBJUaFKB1Ss74AAydJ5vtnomwzZbIsJVgK6-lLxk0a4gq70Dg3-qEOS_c7rpnFfYRAmgv27O--g,5,9,31
NA1_5435098800,R4C8PrzHqEvE64fTat7vHnOyVUAcTM1ASBIahLasEm2n4-XVUW6YvvijtPW6sTNrVIpZHLXg2iqIWg,6,9,28
NA1_5435098800,RWU2PkjchdPp9A9mM20p7fhWbwIaUfgSJ61EI1LSiFtVibFblUBCT1aJh0_xkCVW_9N9zQD0aCLxXQ,1,10,35
NA1_5435098800,n4OgUhuX8HqR7UySHv9v83kBzravOzIkAlwDfEYvn-D7zSY4SuHhuzBvupvmKKgPjBXVDXzNN1lxXQ,2,9,35
NA1_5435098800,71qsbBFwsftvoaOz2bIMXSUAhGNVgJiUvJEBiuuoQr1_Ob_IVb6kNaFKYw1WH5CUBRTHS8cAewCk3A,7,9,28
NA1_5435098800,i1ms3GWQWct_MGLxu66HOAQ9i5A-Mr1v3dUwigbf1oQhb4oxq7hp3jpDr18VsHigN8LPfp_kgF3ovQ,3,9,34
NA1_5435098800,KnVp1ZslVeMAN63-jHQ1IeETnwBsI1-422hxXmS5ziaUlnz7u0HcWkJOjTn0_k5ZwJgjfPXbxnp8Ng,4,9,34
NA1_5435098800,NdI1Zz7K2UWybm2c1mg00090bn3KK9NgplY9l6YpaeFKZMMx7xQn0mCF0-XWiOAC55Mc286RModTuA,8,9,27
NA1_5435735110,WKQVTTMG9_aUzfRT8q5kV8V1lasaveoSXzOmFpxgTGob3sfxSpgpOawYaSaI6f49MWmyq_KrFGpuKg,6,7,24
NA1_5435735110,tj2annPP3lY8v6Ch2ZERe2ZnXU3tTp4ga0zBxZSOXpwgawf_wEtVCdGRvUi6MdHanEkOfyEWbshyfg,7,9,24
NA1_5435735110,Uj0zRjLPB29DVRM3UjYkx1Hw32UvVoj78yMRdgZvQRrr6YpWXEfWpw1jH-d1WuDO1VxmUUIBVwrc1A,4,7,33
NA1_5435735110,NrqxXmdCBvi3hzbaVGY9CKmcJHj433QGswLw9dy-S9gSE3fU4Fx9fjSL6vdRFGaQJqOFjdve722PZQ,3,9,35
NA1_5435735110,BRtVLZqSSRiJEN-vJ9X61CWTNOGiQ8SWNXhnODLXTTXEmAIoKKOxGiIF1W4hTLEJWPbEwKBfTPSyCw,8,8,23
NA1_5435735110,iI75tZcyYrRUCzdHYnRm0Wz5Bm5_Er-VpIasgxAT31dGo4I0otHv8EDhxkehM5PSw5Evx4H2VWpMqA,5,9,30
NA1_5435735110,6i98ybD91rHj4gtGfkG9CpuYNyO86x2YZEFgSWrYMdb2Hjt1uuI6D5HcmUpZbOUNCNtpGuQ2gPtUPA,2,9,38
NA1_5435735110,Gs9jDqhaGxrQ-xomJTRY3gi2W855lTE46OGKDU4QnEKJwOYwO5oUhcxMiMAM4E8BlaU3oDxdlCRJgQ,1,9,38
NA1_5434075464,Gs9jDqhaGxrQ-xomJTRY3gi2W855lTE46OGKDU4QnEKJwOYwO5oUhcxMiMAM4E8BlaU3oDxdlCRJgQ,1,10,33
NA1_5434075464,ttazLAceXIBUQ-2rcsJgjuj13JGiBp-kQFcTEmZtlylan5rhuJOCVs5M-DwvT5Mpp_KQwiISgFGqhQ,2,10,33
NA1_5434075464,IdnsZdpDEyit6jZBPvmonfzr06EYgvUHOUviwYiTeD2ehOHNv5dHbjWLQUoY7O_nyGah4ar17e0oUw,4,9,30
NA1_5434075464,Sg589yi6MHVig-sqJ97vn1uAbDZBthmO74l_HL9cH8sTvQ47MY0sJsFWVFSmMSZLfPBZsQv63Me1XA,8,8,28
NA1_5434075464,vzy-Ot_Fn0LfX_3KYga0WyKnil15Uu0HLkZXDuqvD6POp5bdmaujJn79tfZPDnnN1BG1ImCkdl0dYQ,3,10,31
NA1_5434075464,7OnCpgYFcZdMEP79i6F_iVflAUtg3lZes8pYxSn8WN-StTv22-hiFHGWeefURb95Q3PZtfWoEm3ffQ,6,8,28
NA1_5434075464,KhLkK4qiEHXpvJcgheHxb_62qeDzj8Y1U2ZLoY064Y969Spsz7gtvzdxCfAcZPeeZnAlkwjp3vn60g,7,9,28
NA1_5434075464,SlS5mYeOVZPopgwbpbleIMPM-yGZ8phaZaWnqeRLDm5ZH_nYrhNoKb_FstltZQBlGW_AXbWJ1HGr7A,5,9,30
NA1_5435799980,qH9fKINEK8rUAmQ9d_5wko9Mrz2NJTPc2Ewz2VYPpvOBcVvo05eUACUmcKNwtoARef5_GFNM-N2RaQ,5,8,30
NA1_5435799980,t6fHunInVqq1gV9spcAkJUDd7yn7phmjhhmCqhO0vu7p4c1EYrs5UpYBp7F6-GELQydlcF1izDYBvg,2,9,38
NA1_5435799980,B9n885xVljtRm2k3KtchCOaoPcbsUnlecg-gKCd_BYYDf4kbOWMJXIHyzRJ0hwUtwLMn_xteulUFMA,8,9,21
NA1_5435799980,Kns1yx3e_TmOA3tHkHuHaQwL2A_CIWak8YOa33LPOzeppHc0ji_p74z2-ezbv3JM9CAlUMhUDf1dFw,6,9,30
NA1_5435799980,6H4KvL1kKQHMhfM0eKsYS3Kf5Yg0O-hwLbcRSbEAl7wmC2UeC2SMkCQh5M6uxQ1MlXHy-9cN17UNoA,4,9,33
NA1_5435799980,1texLMtLNKuwqhQaYhnFxSynUzdtT4xGkJrM2JEhxZzBGjVCfyo0-3_6XD2NVr7wQg1Eb5vrpaLhLg,7,9,27
NA1_5435799980,1VlU3n5wOT5GyaZ6-UlZf7Wn5LT9t_xKw6oGea8hr6CDyQD5QoeVzMmQhdFM5uWWNaLrK__1GVjcEw,3,10,37
NA1_5435799980,lIXywhmIws5ai8iD_QyG16sSL6OMl44Dpp8LNW9emIXW_EqxMyAY0tQ5hTnBDRdlcV2yPVOHIqeZFg,1,10,38
NA1_5432487352,NqbvX9z86a7q0rw0YDwwmQmSbNMH6OBR4-DCWLfoFD0YZ_Ho0BJD3dXyXj1pbKXCEQzdy5Hd4K80gQ,8,8,24
NA1_5432487352,0IxkkPFN9f92rAItS4djU1BxuAebASaS7sZnWUaL2JFu5iKybqAt0uhPDdZi5UQe3q0gVYQBWOZlHQ,5,8,27
NA1_5432487352,94ZpMYR7OcdrtA46kAJDMRXPAo4Hrm77A8gIl8TNOTt8XAU-C7b0posIDQpjWiLHxN9eechQmr5i8g,3,9,38
NA1_5432487352,l2nVe8Q9UkFpeod-qV0F8MRRLTGjmW-yO-Wzdp8My0Vu1BJQyD2_CPLPDR5PMP5LVTEVJyFFnb6KPA,7,9,26
NA1_5432487352,EqKzhtw5zHrVb2kq_A7jduSbTdG4rZEKuT20iNTjZ9eUGeznyqIupQdlVd4q1Q4efevClhBmIQZeIw,1,10,40
NA1_5432487352,bkyyhBAPFB-cZBX3wvUucX5R7rn9oXfEpBpt9g_XjK2BCsfVT72vxzOpAUE1cTVKu8rJID2JhJFnIQ,4,9,30
NA1_5432487352,VT_tSyInhNOVRBku_QaH_U5wkvzDzHCdadnDFiuNO-6aQnJFDQqxlP6Q3sY7AK78NJILEW5mTXVa-w,6,8,26
NA1_5432487352,BADuF_ewb71taQ3oqf-_-0c84otDzz_EZqwTBgp3ly9E71fwzRsKhToy4NhL-9ekPdsuTikCK_k74Q,2,9,40
NA1_5434058463,iBbBcJfWMsievz0ClV4C2G2xrx5ykGnkDUgavPe7Z6_kE5As0O7dykb3lxHRIMtEUg4i1bDc_FcM_Q,1,9,35
NA1_5434058463,BJFig8rlF6k5xjQul1K83QjxPK2BTCf2U-JT2IEZ4XtB3LI5DaRlBuRmR3UWUXjL_kwgqICaBOLHxQ,4,9,33
NA1_5434058463,RWU2PkjchdPp9A9mM20p7fhWbwIaUfgSJ61EI1LSiFtVibFblUBCT1aJh0_xkCVW_9N9zQD0aCLxXQ,2,10,35
NA1_5434058463,FlLVQ1XrVyXymegvamhnZyxQs-H_EThKWoxy4a-GW3-8QvGm8nCzLzZ-CpqrGyr2CAk2QVvd7XvkHQ,7,9,28
NA1_5434058463,02CMbjpzdicGaILF32XVPtEcrWlAn7HTFifXcEae0n3vxxU_8ESAPZuXS6Fxh0LCuxIX1iYcv2n_Dw,5,8,33
NA1_5434058463,CUw5QWzlzTjXnHUjfKyTpLZ8GiPM6kGhUZOjfmYHLzBUwRSiepmAQzqAaZZHR2RUtsEdoTinFac3cA,3,9,34
NA1_5434058463,aA_WeIB7ZrE85xtLOrEdRrx3YuAvzplZADJcyBAAr-oaSxl0HR7YOe2_ZA11Eg7dPB3MN8Tx4s7bWw,6,9,30
NA1_5434058463,3B-RoHGcuL8n-AjUItwcbCFacWIZPB16TmRincwadrmdahk9D4CGkUJ6L0hMNdIBwAT1P89pwTJuUw,8,9,26
NA1_5435309168,3RYvHjK2im-15h0SLSgCnBzlEJarEeOzmt0x6g51pa8jsDs8IsVZN0obhpVvqaGWYVjnOOBi_gUURw,1,10,38
NA1_5435309168,d87-BJ4Afe_7q22G4GEmb4daW19Mn07Y50_6k7CwqYou-qIkPOiMgHhS2xxVzuzEWHEC2dnnTbtgkA,8,9,27
NA1_5435309168,vTsb0xoUhnaBFaesVRmwzBJY6xtHl2xnZDLo788E53sCaF8BJBp0litENqOqcCkkUqNwIaY3KzwYTw,5,7,31
NA1_5435309168,yjXX34eMP1dmmnKN7zWfvFS_6ahT3N5uUwGY3emj1BxFyiptWFQA_sw-fn1hVI2G54GTE4iHBix-Sw,2,10,38
NA1_5435309168,MtScozxwPtGHOOOyQg0Uzmyt25DvSbEctrqTCtHugnC76pyBNgaiVt1pNvp8cw47aH8668g993R4pw,4,9,33
NA1_5435309168,f4Ww72ZZi8EgDXWZSLTNdBXu1O4RptyZJYgrlF3PMq9727UtLA3snzfLHzYRbrkbbcnFYnoinYjoMQ,3,9,35
NA1_5435309168,U9DvahgukdkSXkMMebWda2xAFOz_kyn7r1A9d2_Y6T1WaQWTkRqfId_IZhKcvCPlftTS-Iyuuhy8QA,7,9,28
NA1_5435309168,97_PWX_sUxP_jfjyJzT4iWzdicYqEXQL6xZMBwGQIFGiOFoK8JuqOHY9sp_kD_cAFDks3oyO3s4XhQ,6,9,28
NA1_5435748709,IXj9mSvqSUbXWWagTe2yXf3a5ABQaUEgC5ZbY0WDBRcsRmUGbYXaKp1DNsd65g7xN2r6eBoKxLbUPQ,2,10,35
NA1_5435748709,NwvEKdyOgbgNtlZ2zKaSx6_lyH-_sLX4MYD3Hl6j-ypHYa-_MjPxfAtao2oO5IVROXiEBa6iXWOfsw,1,9,35
NA1_5435748709,oOW-4Ps_M88aENLbVm_b8kmJlogEBlFWD1B3olsg6xg9hDDlWnmUYn5tUzFnZjK5JQk9Is2UlFimVQ,4,8,31
NA1_5435748709,3B-RoHGcuL8n-AjUItwcbCFacWIZPB16TmRincwadrmdahk9D4CGkUJ6L0hMNdIBwAT1P89pwTJuUw,7,9,26
